"","Date","Price","Text","bing_score","nrc_score","afin_score"
"4735",2013-01-10,112.97," katherine webb gets a donald trump job offer says she s shocked about the attention ",0,3,-2
"4736",2013-01-10,112.97,"my eonline interview discussing katherinewebb s stardom and why espn s apology was unwarranted ",-1,0,-1
"4737",2013-01-10,112.97," chuckwoolery billmaher chuck you are great thanks ",0,0,5
"4738",2013-01-10,112.97," tonytuanvu thank you and good luck ",1,2,8
"4739",2013-01-10,112.97," i promoted the hell out of trump tower but i also had a great product the art of the deal",0,2,0
"4740",2013-01-10,112.97," thereallljcole billmaher true ",0,0,2
"4741",2013-01-10,112.97," henriwts baetensgert yes ",0,0,1
"4742",2013-01-10,112.97," ladalebuggs thank you ",0,0,2
"4743",2013-01-10,112.97,"scary president obama told boehner that the government doesn t have a spending problem ",-1,-1,-4
"4744",2013-01-10,112.97," good investors are good students it s as simple as that think like a billionaire",0,1,5
"4745",2013-01-10,112.97," robgoodwin katherinewebb true they are great ",0,0,5
"4746",2013-01-10,112.97," rhondaberment thank you ",0,0,2
"4747",2013-01-10,112.97," if you want to be a success you have to get used to frequently hearing the word no and ignoring it think big",1,1,3
"4748",2013-01-10,112.97," people love gossip it s the biggest thing that keeps the entertainment industry going theellenshow",0,1,3
"4749",2013-01-10,112.97," mattomell march rd",0,1,0
"4750",2013-01-10,112.97," scottvh so am i ",0,0,0
"4751",2013-01-10,112.97," aeroleila celebapprentice ",0,0,0
"4752",2013-01-10,112.97," money may not grow from trees but it does grow from talent hard work and brains think like a billionaire",0,4,1
"4753",2013-01-10,112.97," basquegirl thanks ",0,0,2
"4754",2013-01-10,112.97," mcguire djp tiesmallzz thank you ",0,0,2
"4755",2013-01-10,112.97,"i hope billmaher comes through with his million offer which i fully accepted or i will be forced to sue him all goes to charity ",-1,2,2
"4756",2013-01-10,112.97," raynealray thanks ",0,0,2
"4757",2013-01-10,112.97,"new rule for billmaher check the law before you make a public absolute offer ",0,3,0
"4758",2013-01-10,112.97," richardrvaughn thanks ",0,0,2
"4759",2013-01-10,112.97,"i will be doing hannityshow tonight on fox at o clock will be interesting and tough ",1,0,2
"4760",2013-01-10,112.97," the jeffh thanks jeff",0,0,2
"4761",2013-01-10,112.97," itsbrttanybitch thanks and good luck ",1,2,8
"4762",2013-01-10,112.97," joemillerwired billmaher jayleno thanks ",0,0,2
"4763",2013-01-10,112.97," luvintyger thank you ",0,0,2
"4764",2013-01-10,112.97,"my extratv interview discussing rosie s new baby my acceptance of billmaher s m offer amp hiring katherinewebb ",0,3,0
"4765",2013-01-10,112.97," dkc thanks dorothy ",0,0,2
"4766",2013-01-11,110.3," if you re still in school pay attention education is a money machine think like a billionaire",0,3,1
"4767",2013-01-11,110.3,"i can t wait to donate billmaher s million to charity just waiting on billmaher to send me the money ",0,1,0
"4768",2013-01-11,110.3," robertkarlpoker thank you ",0,0,2
"4769",2013-01-11,110.3," melbelle thanks melanie ",0,0,2
"4770",2013-01-11,110.3," nd segment of my seanhannity foxnews interview discussing billmaher s insult of parents and sending him m bill ",-1,-1,-2
"4771",2013-01-11,110.3," theviz billmaher i will try ",0,0,0
"4772",2013-01-11,110.3," mikepassmore thanks ",0,0,2
"4773",2013-01-11,110.3,"first segment of my seanhannity foxnews interview discussing gop are terrible negotiators amp lost all their cards ",-2,-2,-6
"4774",2013-01-11,110.3," thomasm i won t ",1,0,3
"4775",2013-01-11,110.3," jamiehumble true ",0,0,2
"4776",2013-01-11,110.3,"the republicans are always worried about the press they should just do what is right ",-1,-1,-3
"4777",2013-01-11,110.3," makingtrevenue thanks ",0,0,2
"4778",2013-01-11,110.3," donald trump if bill maher does not pay off his million bet then i ll sue him ",0,0,-1
"4779",2013-01-11,110.3,"our new allies in egypt the muslim brotherhood have close relations with iran ",0,1,0
"4780",2013-01-11,110.3," spot o tea thanks ",0,0,2
"4781",2013-01-11,110.3," notksanymore i will ",0,0,0
"4782",2013-01-11,110.3," otgdy i won t ",1,0,3
"4783",2013-01-11,110.3," if you have a crisis whether on a ship or wherever there are heroes who rise above it jerry bruckheimer",-1,-1,-1
"4784",2013-01-11,110.3," farmersagentn thanks we ll see ",0,0,2
"4785",2013-01-11,110.3," andyliz thank you ",0,0,2
"4786",2013-01-11,110.3,"the baldwin family is well represented in the th season of all star celebapprentice with stephenbaldwin stephen does great ",0,2,3
"4787",2013-01-11,110.3," ladalebuggs thanks ",0,0,2
"4788",2013-01-11,110.3," daveyd find work that you love you have to have passion that provides motivation ",2,2,4
"4789",2013-01-11,110.3," donald trump to bill maher pay up ",1,1,-1
"4790",2013-01-11,110.3," jcriv thank you ",0,0,2
"4791",2013-01-11,110.3," bowsbybaby thanks and good luck ",1,2,8
"4792",2013-01-11,110.3," hoboshane i agree ",0,1,1
"4793",2013-01-11,110.3," adambrownagency michaelalbrown great ",0,0,3
"4794",2013-01-11,110.3," pellscuse happy birthday",1,2,3
"4795",2013-01-11,110.3," brunettelogic march rd ",0,1,0
"4796",2013-01-11,110.3,"let s get out of afghanistan our troops are being killed by the afghanis we train and we waste billions there nonsense rebuild the usa ",-3,-2,-6
"4797",2013-01-11,110.3," normawilcox thank you ",0,0,2
"4798",2013-01-11,110.3," kmt billmaher thanks ",0,0,2
"4799",2013-01-11,110.3," chrispedersen billmaher thanks ",0,0,2
"4800",2013-01-14,111.32,"can you believe that the afghan war is our longest war ever bring our troops home rebuild the u s make america great again ",0,-1,1
"4801",2013-01-14,111.32,"by the way folks billmaher is not a smart guy just look at his past he just pretends he is ",1,0,0
"4802",2013-01-14,111.32,"is billmaher the dumbest man on television i think so ",0,0,0
"4803",2013-01-14,111.32,"lance armstrong is now going to admit guilt can that be possible after many years of denying just go away lance ",-2,-2,-6
"4804",2013-01-14,111.32," bennydoestweets thanks ",0,0,2
"4805",2013-01-14,111.32,"if someone says i ll bet you ten dollars and loses the bet it s pay up time ",-1,1,-1
"4806",2013-01-14,111.32,"everyone is starting to feel the new tax hikes you get what you vote for ",0,-1,0
"4807",2013-01-14,111.32,"where s the press of afghan casualties have occurred under obama ",0,0,0
"4808",2013-01-14,111.32,"it is snowing in jerusalem and across lebanon global warming ",0,0,0
"4809",2013-01-14,111.32," there s nothing compassionate about allowing welfare dependency to be passed from generation to generation time to get tough",2,-1,2
"4810",2013-01-14,111.32,"dopey billmaher is in for a lot of trouble i hope he has million for charity ",-1,2,0
"4811",2013-01-14,111.32,"according to many and while nominated i would have won the emmy many times except for my politics primetimeemmys",1,0,3
"4812",2013-01-14,111.32,"remember as a senator obama did not vote for increasing the debt ceiling ",-1,-1,-2
"4813",2013-01-14,111.32," nbc did a great job last night with the goldenglobes ",0,1,3
"4814",2013-01-14,111.32,"congratulations to bob kraft and coach bill belichick for having built an amazing team patriots",2,0,6
"4815",2013-01-14,111.32," a savvy investor is a sponge for information you have to read the newspapers ",1,1,0
"4816",2013-01-14,111.32," thehunterwatts thanks enjoy ",1,1,4
"4817",2013-01-14,111.32,"i am a handwriting analyst jack lew s handwriting shows while strange that he is very secretive not necessarily a bad thing ",-3,-1,-4
"4818",2013-01-14,111.32,"sadly i m probably helping billmaher s lowly rated show but charity will benefit by million so it s worth it ",1,1,4
"4819",2013-01-14,111.32,"please tune in january th at am est and pm est to the qvc network to watch my wife melaniatrump ",0,0,1
"4820",2013-01-14,111.32," i believe in spending what you have to but i also believe in not spending more than you should the art of the deal",0,2,0
"4821",2013-01-14,111.32,"can you imagine if obama had to give today s press conference before the election he would have lost gop really blew it ",-1,-1,-3
"4822",2013-01-14,111.32,"the republicans have been played into a trap by the president they forgot the th amendment ",-1,1,-1
"4823",2013-01-14,111.32," and will be very embarrassed unless they get smart fast ",2,0,-1
"4824",2013-01-14,111.32,"wow i have just exceeded million followers and in such a short time ",2,0,4
"4825",2013-01-14,111.32," i don t measure a man s success by how high he climbs but how high he bounces when he hits bottom george s patton",1,1,2
"4826",2013-01-14,111.32,"back by popular demand latoyajackson returns to the th season of all star celebapprentice she is fierce in the board room ",0,-1,2
"4827",2013-01-14,111.32,"still waiting for a response from billmaher does he even have million ",0,0,0
"4828",2013-01-14,111.32,"congratulations to tom brady patriots he is a great quarterback and a great champion ",2,1,5
"4829",2013-01-14,111.32,"peyton manning should have passed on rd down ",0,0,0
"4830",2013-01-14,111.32,"i agree with pres obama on afghanistan we should have a speedy withdrawal why should we keep wasting our money rebuild the u s ",0,2,-4
"4831",2013-01-14,111.32,"i can t believe denver broncos allowed final touchdown dumbest defensive play i have ever seen in football ",-1,1,0
"4832",2013-01-14,111.32," debut her first melania timepieces amp fashion jewelry collection ",0,0,0
"4833",2013-01-14,111.32,"just as i predicted today obama called for even more tax increases the republicans played right into his hands and blew their cards ",0,-1,0
"4834",2013-01-15,111.72,"from bloomberg chrysler s jeep expects china production agreement soon i told you so ",0,2,1
"4835",2013-01-15,111.72,"we were led to believe that jeep would manufacture in u s and sell to china like china does to us ",1,0,2
"4836",2013-01-15,111.72," we re singlehandedly transferring hundreds of billions of dollars a year ",0,0,0
"4837",2013-01-15,111.72," hard work is my personal method for financial success you can do it too think big",0,1,2
"4838",2013-01-15,111.72," to opec countries that hate our guts it s stupid policy time to get tough",-1,-2,-5
"4839",2013-01-15,111.72,"the word is that lance armstrong will now implicate officials and others but who knows if he s telling the truth",-1,1,0
"4840",2013-01-15,111.72," is a third party coming i hope not ",0,1,2
"4841",2013-01-15,111.72,"glad to hear derek jeter just removed his boot and is practicing on the field for yankees derek is a true champion ",2,2,5
"4842",2013-01-15,111.72,"never bet against bob kraft bill belichick or tom brady patriots",0,0,0
"4843",2013-01-15,111.72,"unlike u s china taxes things made in the u s and sold in china china demands plants we don t stupid ",-1,0,-3
"4844",2013-01-15,111.72,"does anyone really believe that chuck hagel is sorry for any of his past comments or supports israel ",1,0,1
"4845",2013-01-15,111.72,"lance armstrong is having a breakdown what is he doing his life is now officially over ",-1,-1,0
"4846",2013-01-15,111.72," playboy playmate of the year brandenroderick returns to the th season of all star celebapprentice she is smart amp beautiful ",2,2,4
"4847",2013-01-15,111.72,"lance armstrong s liability amp lawsuits against him have just increased tenfold his lawyers will be very happy lots of fees ",0,1,2
"4848",2013-01-15,111.72,"re lance armstrong not only was it a big lie but a big lie that lasted too long ",-2,-1,1
"4849",2013-01-15,111.72," janeygodley no held up to storm very well ",0,-1,-1
"4850",2013-01-15,111.72," quiteefranklee thanks and enjoy ",1,1,4
"4851",2013-01-15,111.72," you can have the most wonderful product in the world but if people don t know about it it s not worth much the art of the deal",2,5,6
"4852",2013-01-15,111.72," kingantoine thanks antoine ",0,0,2
"4853",2013-01-15,111.72,"china watched obama s press conference yesterday salivating we will be borrowing trillions more from them ",0,0,0
"4854",2013-01-15,111.72,"our country under president obama is on life support great leaders must bring people together ",1,1,5
"4855",2013-01-15,111.72," do your homework before you invest a dumb investor is a dead investor think like a billionaire",-2,-1,-4
"4856",2013-01-15,111.72," mrjamesmack wrong course held up very well despite monster storm ",-2,-3,-2
"4857",2013-01-15,111.72," bradleycmc thanks bradley ",0,0,2
"4858",2013-01-15,111.72," pattilee thanks and good luck ",1,2,8
"4859",2013-01-15,111.72," christianfranzh thanks christian and good luck ",1,2,8
"4860",2013-01-15,111.72," gop is burying itself of republican voters think gop congress is out of touch ",0,0,0
"4861",2013-01-15,111.72," quiteefranklee march rd ",0,1,0
"4862",2013-01-15,111.72," go as far as you can see when you get there you ll be able to see farther j p morgan",0,0,0
"4863",2013-01-15,111.72," belikehannah march rd ",0,1,0
"4864",2013-01-15,111.72," zz wrong ",-1,-1,-2
"4865",2013-01-15,111.72," protagonisthero he brought them on himself ",0,0,0
"4866",2013-01-15,111.72," sheriffbrody antbaxter scotland course held up to storm very well ",0,-1,0
"4867",2013-01-15,111.72," billmaher has not responded not a word his lawyers must have told him to shut up ",0,1,0
"4868",2013-01-16,110.97,"lance armstrong was given veryvery bad advice ",-1,-1,-3
"4869",2013-01-16,110.97,"journal news readership is already down percent over the years ",0,0,0
"4870",2013-01-16,110.97,"if everybody sued the journal news for revealing their info guns paper would go out of business ",-1,0,0
"4871",2013-01-16,110.97," thesween bean thank you ",0,0,2
"4872",2013-01-16,110.97,"lance armstrong made a really big mistake by opening up to oprah i ll bet he wishes he had the chance to do it over again ",-1,-1,2
"4873",2013-01-16,110.97," simonnwrestler thank you ",0,0,2
"4874",2013-01-16,110.97," colinhaney great ",0,0,3
"4875",2013-01-16,110.97," msmaddiexo thank you ",0,0,2
"4876",2013-01-16,110.97,"does anyone remember this billmaher clip when he got fired from abc in fact fired like a dog ",0,0,0
"4877",2013-01-16,110.97,"the first ever all star celebrity apprenticenbc premieres sunday march rd ",0,2,0
"4878",2013-01-16,110.97," kingof class thank you ",0,0,2
